AC,label-val,cluster
P02649,0,0
P29022,0,0
O49586,1,0
Q5A5M7,1,0
Q26474,1,0
Q9BEA8,0,0
B3A0Q1,0,0
P22146,1,0
P47032,0,0
Q868Z9,0,0
P86859,0,0
W4VSG7,0,0
Q9C9Z9,0,0
B0BK71,0,0
C5J888,0,0
P19259,1,0
Q9QUR8,1,0
O42815,0,0
Q6WRI0,0,0
Q9BPI0,0,0
Q28019,0,0
B6HY15,0,0
Q9EQX0,0,0
D4APE2,0,0
Q8LCE4,1,0
D4B0X3,0,0
P46379,0,0
Q6ZMM2,0,0
D4ARV2,0,0
Q84WS0,0,0
Q9PWF3,0,0
Q9VEG6,0,0
Q86QT3,0,0
Q4WCX9,1,0
Q8MJF1,0,0
P24855,0,0
Q96VB6,0,0
Q5A1B2,1,0
Q9H4F8,0,0
D4B4V1,0,0
P81941,0,0
D2Y2C8,0,0
Q68SA9,0,0
Q6WRU0,1,0
Q9H4A9,1,0
Q8I817,0,0
Q3TR08,0,0
P23433,0,0
C0K3N1,0,0
Q9Y2I2,1,0
Q8BJ66,0,0
P83580,0,0
A2QH21,1,0
Q99935,0,0
Q9VBV3,0,0
P18170,0,0
Q32PB3,1,0
P56161,1,0
Q0VKG8,0,0
Q8C165,0,0
Q9VJS7,0,0
Q810U4,0,0
Q9JIE6,0,0
H2A0K9,0,0
Q5F378,0,0
P24001,0,0
Q84J95,0,0
Q9FGG1,0,0
Q5ADQ7,1,0
O94772,1,0
P30120,0,0
O74922,1,0
D4AZC5,1,0
Q9GU58,0,0
Q8NJP6,0,0
Q9R1J8,0,0
H2A0M8,0,0
P25653,1,0
Q59L96,1,0
P08174,1,0
O08545,1,0
P02776,0,0
Q6UX73,0,0
Q29411,0,0
W4VS16,0,0
Q13449,1,0
P86960,0,0
P16548,0,0
B3FIN4,0,0
O94813,0,0
G5ED35,0,0
O76096,0,0
P86967,0,0
O65375,0,0
D4B1S6,0,0
P15693,1,0
P79019,0,0
Q9QXV0,0,0
Q1ELU8,0,0
D4AVJ0,0,0
Q9CXL7,0,0
Q54PA4,0,0
Q9CPT4,0,0
O74199,0,0
P29029,0,0
Q8LDP4,0,0
Q9VH14,0,0
Q06561,0,0
Q4WLW6,0,0
P01165,0,0
P86810,0,0
P86961,0,0
Q1ELU9,0,0
Q54LM2,1,0
P38894,1,0
Q8NHL6,0,0
Q11000,1,0
Q7YSJ4,0,0
P01830,1,0
P31151,0,0
P29060,0,0
O75015,1,0
A6NI73,0,0
Q5AK54,1,0
Q32LB5,1,0
Q5AA09,1,0
B3A0R2,0,0
Q6PGN1,0,0
D4AUX6,0,0
P29965,0,0
Q9Z0V5,0,0
Q3UQ28,0,0
P46591,1,0
Q09840,1,0
P13645,0,0
Q4YSU6,1,0
P83673,0,0
Q9QXT5,0,0
P09464,0,0
O93512,1,0
P60022,0,0
Q54SJ8,1,0
Q9H3R2,0,0
Q9H324,0,0
Q59NP5,0,0
Q9SRD8,0,0
Q6T6C1,0,0
A6MWS9,0,0
O14798,1,0
Q5EF78,0,0
Q09131,0,0
Q966V2,0,0
P0C1W3,0,0
H2A0L0,0,0
Q8NCC3,0,0
B4GAN3,1,0
Q5AMF7,1,0
P0C958,1,0
Q8NI32,1,0
Q8X176,1,0
P83313,0,0
O35082,0,0
Q5A6M0,1,0
